L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.891189e-01, 1.891189e-01, 0.000000e+00, 0.000000e+00, 4.106157e-08, 3.558100e-01, 6.656250e-02, 1.223664e-06, 1.016601e-07, 4.112496e-08, 7.848349e-17, 4.383214e-17, 1.942168e-17, 1.522968e-17, 5.367767e-20, 1.955297e-17, 3.473160e-19, 5.758278e-17, 9.984686e-01, 2.431614e+07, 2.431614e+07, 1.067473e-09, 4.729891e-10, 1.307248e-12, 8.458420e-12, 2.980070e+01, 5.865368e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.898961e-01, 1.898961e-01, 0.000000e+00, 0.000000e+00, 4.205568e-08, 3.558083e-01, 6.660577e-02, 1.251751e-06, 1.039543e-07, 4.197740e-08, 7.873459e-17, 4.410927e-17, 1.942197e-17, 1.520334e-17, 5.398614e-20, 1.955429e-17, 3.500898e-19, 5.795796e-17, 1.001874e+00, 2.382234e+07, 2.382234e+07, 1.048830e-09, 4.618157e-10, 1.283682e-12, 8.324436e-12, 2.976414e+01, 6.007369e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.906565e-01, 1.906565e-01, 0.000000e+00, 0.000000e+00, 4.305036e-08, 3.558066e-01, 6.664898e-02, 1.279803e-06, 1.062450e-07, 4.282787e-08, 7.898094e-17, 4.438110e-17, 1.942228e-17, 1.517757e-17, 5.428851e-20, 1.955560e-17, 3.527964e-19, 5.832589e-17, 1.005204e+00, 2.334928e+07, 2.334928e+07, 1.030911e-09, 4.511525e-10, 1.261047e-12, 8.194971e-12, 2.972806e+01, 6.149452e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.914009e-01, 1.914009e-01, 0.000000e+00, 0.000000e+00, 4.404555e-08, 3.558049e-01, 6.669214e-02, 1.307819e-06, 1.085319e-07, 4.367637e-08, 7.922272e-17, 4.464779e-17, 1.942259e-17, 1.515234e-17, 5.458503e-20, 1.955689e-17, 3.554390e-19, 5.868681e-17, 1.008462e+00, 2.289568e+07, 2.289568e+07, 1.013673e-09, 4.409660e-10, 1.239286e-12, 8.069805e-12, 2.969243e+01, 6.291609e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.921299e-01, 1.921299e-01, 0.000000e+00, 0.000000e+00, 4.504121e-08, 3.558033e-01, 6.673524e-02, 1.335798e-06, 1.108152e-07, 4.452290e-08, 7.946008e-17, 4.490952e-17, 1.942291e-17, 1.512764e-17, 5.487592e-20, 1.955817e-17, 3.580203e-19, 5.904098e-17, 1.011651e+00, 2.246035e+07, 2.246035e+07, 9.970764e-10, 4.312253e-10, 1.218349e-12, 7.948729e-12, 2.965725e+01, 6.433832e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.928442e-01, 1.928442e-01, 0.000000e+00, 0.000000e+00, 4.603728e-08, 3.558017e-01, 6.677828e-02, 1.363740e-06, 1.130947e-07, 4.536748e-08, 7.969317e-17, 4.516648e-17, 1.942324e-17, 1.510345e-17, 5.516140e-20, 1.955944e-17, 3.605432e-19, 5.938863e-17, 1.014773e+00, 2.204222e+07, 2.204222e+07, 9.810849e-10, 4.219023e-10, 1.198190e-12, 7.831547e-12, 2.962250e+01, 6.576115e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.935443e-01, 1.935443e-01, 0.000000e+00, 0.000000e+00, 4.703374e-08, 3.558002e-01, 6.682126e-02, 1.391642e-06, 1.153705e-07, 4.621012e-08, 7.992214e-17, 4.541882e-17, 1.942357e-17, 1.507974e-17, 5.544169e-20, 1.956069e-17, 3.630100e-19, 5.972998e-17, 1.017832e+00, 2.164028e+07, 2.164028e+07, 9.656648e-10, 4.129710e-10, 1.178764e-12, 7.718076e-12, 2.958817e+01, 6.718451e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.942307e-01, 1.942307e-01, 0.000000e+00, 0.000000e+00, 4.803053e-08, 3.557987e-01, 6.686418e-02, 1.419506e-06, 1.176424e-07, 4.705083e-08, 8.014712e-17, 4.566670e-17, 1.942391e-17, 1.505651e-17, 5.571696e-20, 1.956194e-17, 3.654231e-19, 6.006526e-17, 1.020831e+00, 2.125361e+07, 2.125361e+07, 9.507849e-10, 4.044075e-10, 1.160032e-12, 7.608143e-12, 2.955425e+01, 6.860836e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.949041e-01, 1.949041e-01, 0.000000e+00, 0.000000e+00, 4.902763e-08, 3.557972e-01, 6.690703e-02, 1.447331e-06, 1.199106e-07, 4.788962e-08, 8.036825e-17, 4.591027e-17, 1.942425e-17, 1.503373e-17, 5.598742e-20, 1.956316e-17, 3.677849e-19, 6.039467e-17, 1.023772e+00, 2.088135e+07, 2.088135e+07, 9.364163e-10, 3.961899e-10, 1.141956e-12, 7.501584e-12, 2.952072e+01, 7.003265e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.955649e-01, 1.955649e-01, 0.000000e+00, 0.000000e+00, 5.002500e-08, 3.557957e-01, 6.694983e-02, 1.475116e-06, 1.221749e-07, 4.872651e-08, 8.058564e-17, 4.614967e-17, 1.942460e-17, 1.501138e-17, 5.625323e-20, 1.956438e-17, 3.700974e-19, 6.071839e-17, 1.026657e+00, 2.052271e+07, 2.052271e+07, 9.225320e-10, 3.882978e-10, 1.124502e-12, 7.398247e-12, 2.948758e+01, 7.145734e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.446949e-01, 1.446949e-01, 0.000000e+00, 0.000000e+00, 1.000011e-08, 3.559085e-01, 6.516117e-02, 3.140051e-07, 2.672189e-08, 1.269256e-08, 6.607996e-17, 2.997845e-17, 1.943156e-17, 1.666994e-17, 3.741314e-20, 1.950875e-17, 1.763088e-19, 3.865345e-17, 7.878955e-01, 7.878634e+07, 7.878634e+07, 2.997814e-09, 1.943136e-09, 3.741275e-12, 1.763069e-11, 3.140018e+01, 1.428447e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.661814e-01, 1.661814e-01, 0.000000e+00, 0.000000e+00, 2.000620e-08, 3.558608e-01, 6.562487e-02, 6.149947e-07, 5.170406e-08, 2.234669e-08, 7.149700e-17, 3.607832e-17, 1.941998e-17, 1.599870e-17, 4.486510e-20, 1.952159e-17, 2.618582e-19, 4.704835e-17, 8.952802e-01, 4.474935e+07, 4.474935e+07, 1.803357e-09, 9.706979e-10, 2.242560e-12, 1.308885e-11, 3.074021e+01, 2.857750e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.790108e-01, 1.790108e-01, 0.000000e+00, 0.000000e+00, 3.000018e-08, 3.558324e-01, 6.607531e-02, 9.074223e-07, 7.577046e-08, 3.145377e-08, 7.529123e-17, 4.030034e-17, 1.941923e-17, 1.557167e-17, 4.971946e-20, 1.953724e-17, 3.105205e-19, 5.279497e-17, 9.537984e-01, 3.179269e+07, 3.179269e+07, 1.343337e-09, 6.473038e-10, 1.657306e-12, 1.035062e-11, 3.024723e+01, 4.285322e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.883242e-01, 1.883242e-01, 0.000000e+00, 0.000000e+00, 4.006810e-08, 3.558118e-01, 6.651918e-02, 1.195542e-06, 9.936225e-08, 4.027054e-08, 7.822749e-17, 4.354948e-17, 1.942139e-17, 1.525662e-17, 5.336284e-20, 1.955163e-17, 3.444719e-19, 5.720006e-17, 9.949831e-01, 2.483205e+07, 2.483205e+07, 1.086887e-09, 4.847095e-10, 1.331804e-12, 8.597161e-12, 2.983774e+01, 5.723457e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.955649e-01, 1.955649e-01, 0.000000e+00, 0.000000e+00, 5.002500e-08, 3.557957e-01, 6.694983e-02, 1.475116e-06, 1.221749e-07, 4.872651e-08, 8.058564e-17, 4.614967e-17, 1.942460e-17, 1.501138e-17, 5.625323e-20, 1.956438e-17, 3.700974e-19, 6.071839e-17, 1.026657e+00, 2.052271e+07, 2.052271e+07, 9.225320e-10, 3.882978e-10, 1.124502e-12, 7.398247e-12, 2.948758e+01, 7.145734e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.015722e-01, 2.015722e-01, 0.000000e+00, 0.000000e+00, 6.000920e-08, 3.557824e-01, 6.737427e-02, 1.750774e-06, 1.446109e-07, 5.699510e-08, 8.257836e-17, 4.834125e-17, 1.942826e-17, 1.480885e-17, 5.868858e-20, 1.957591e-17, 3.908985e-19, 6.368031e-17, 1.052891e+00, 1.754537e+07, 1.754537e+07, 8.055640e-10, 3.237547e-10, 9.779930e-13, 6.513976e-12, 2.917510e+01, 8.571908e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.067119e-01, 2.067119e-01, 0.000000e+00, 0.000000e+00, 7.000327e-08, 3.557711e-01, 6.779239e-02, 2.022497e-06, 1.666833e-07, 6.509527e-08, 8.430212e-17, 5.023317e-17, 1.943210e-17, 1.463685e-17, 6.080000e-20, 1.958641e-17, 4.084057e-19, 6.623512e-17, 1.075404e+00, 1.536210e+07, 1.536210e+07, 7.175832e-10, 2.775885e-10, 8.685309e-13, 5.834095e-12, 2.889146e+01, 9.999493e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.112098e-01, 2.112098e-01, 0.000000e+00, 0.000000e+00, 8.000099e-08, 3.557611e-01, 6.820442e-02, 2.290480e-06, 1.884186e-07, 7.304611e-08, 8.582062e-17, 5.189700e-17, 1.943600e-17, 1.448762e-17, 6.266996e-20, 1.959607e-17, 4.235367e-19, 6.848053e-17, 1.095219e+00, 1.368998e+07, 1.368998e+07, 6.487045e-10, 2.429470e-10, 7.833648e-13, 5.294143e-12, 2.863064e+01, 1.142760e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.152140e-01, 2.152140e-01, 0.000000e+00, 0.000000e+00, 9.000011e-08, 3.557523e-01, 6.861067e-02, 2.554955e-06, 2.098429e-07, 8.086394e-08, 8.717762e-17, 5.338175e-17, 1.943989e-17, 1.435599e-17, 6.435317e-20, 1.960503e-17, 4.368784e-19, 7.048324e-17, 1.112988e+00, 1.236645e+07, 1.236645e+07, 5.931299e-10, 2.159985e-10, 7.150344e-13, 4.854199e-12, 2.838835e+01, 1.285591e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.188266e-01, 2.188266e-01, 0.000000e+00, 0.000000e+00, 9.999975e-08, 3.557443e-01, 6.901145e-02, 2.816139e-06, 2.309795e-07, 8.856217e-08, 8.840433e-17, 5.472225e-17, 1.944373e-17, 1.423835e-17, 6.588760e-20, 1.961338e-17, 4.488264e-19, 7.229060e-17, 1.129153e+00, 1.129150e+07, 1.129150e+07, 5.472238e-10, 1.944378e-10, 6.588777e-13, 4.488276e-12, 2.816146e+01, 1.428429e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.221684e-01, 2.221684e-01, 0.000000e+00, 0.000000e+00, 1.101499e-07, 3.557369e-01, 6.941294e-02, 3.078077e-06, 2.521600e-07, 9.626504e-08, 8.953979e-17, 5.596165e-17, 1.944756e-17, 1.413058e-17, 6.732104e-20, 1.962134e-17, 4.598144e-19, 7.396104e-17, 1.144240e+00, 1.038799e+07, 1.038799e+07, 5.080501e-10, 1.765555e-10, 6.111768e-13, 4.174444e-12, 2.794445e+01, 1.573416e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.251809e-01, 2.251809e-01, 0.000000e+00, 0.000000e+00, 1.201000e-07, 3.557303e-01, 6.980159e-02, 3.331921e-06, 2.726724e-07, 1.037166e-07, 9.056305e-17, 5.707744e-17, 1.945125e-17, 1.403436e-17, 6.862534e-20, 1.962871e-17, 4.696745e-19, 7.546439e-17, 1.157967e+00, 9.641656e+06, 9.641656e+06, 4.752494e-10, 1.619588e-10, 5.714018e-13, 3.910697e-12, 2.774290e+01, 1.715547e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.279781e-01, 2.279781e-01, 0.000000e+00, 0.000000e+00, 1.300666e-07, 3.557241e-01, 7.018622e-02, 3.583420e-06, 2.929843e-07, 1.110894e-07, 9.151223e-17, 5.811152e-17, 1.945487e-17, 1.394584e-17, 6.984713e-20, 1.963570e-17, 4.787976e-19, 7.685721e-17, 1.170833e+00, 9.001759e+06, 9.001759e+06, 4.467827e-10, 1.495762e-10, 5.370105e-13, 3.681172e-12, 2.755065e+01, 1.857914e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.305896e-01, 2.305896e-01, 0.000000e+00, 0.000000e+00, 1.400443e-07, 3.557183e-01, 7.056679e-02, 3.832550e-06, 3.130962e-07, 1.183854e-07, 9.239703e-17, 5.907464e-17, 1.945841e-17, 1.386397e-17, 7.099744e-20, 1.964236e-17, 4.872912e-19, 7.815412e-17, 1.182957e+00, 8.446989e+06, 8.446989e+06, 4.218282e-10, 1.389447e-10, 5.069641e-13, 3.479551e-12, 2.736670e+01, 2.000438e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.330393e-01, 2.330393e-01, 0.000000e+00, 0.000000e+00, 1.500294e-07, 3.557129e-01, 7.094334e-02, 4.079325e-06, 3.330111e-07, 1.256072e-07, 9.322544e-17, 5.997569e-17, 1.946189e-17, 1.378786e-17, 7.208527e-20, 1.964873e-17, 4.952416e-19, 7.936712e-17, 1.194437e+00, 7.961330e+06, 7.961330e+06, 3.997596e-10, 1.297205e-10, 4.804743e-13, 3.300964e-12, 2.719017e+01, 2.143068e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.353471e-01, 2.353471e-01, 0.000000e+00, 0.000000e+00, 1.600194e-07, 3.557079e-01, 7.131594e-02, 4.323780e-06, 3.527334e-07, 1.327576e-07, 9.400413e-17, 6.082203e-17, 1.946530e-17, 1.371680e-17, 7.311806e-20, 1.965483e-17, 5.027189e-19, 8.050621e-17, 1.205354e+00, 7.532524e+06, 7.532524e+06, 3.800916e-10, 1.216434e-10, 4.569324e-13, 3.141612e-12, 2.702034e+01, 2.285769e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.375295e-01, 2.375295e-01, 0.000000e+00, 0.000000e+00, 1.700127e-07, 3.557031e-01, 7.168468e-02, 4.565961e-06, 3.722680e-07, 1.398398e-07, 9.473866e-17, 6.161983e-17, 1.946864e-17, 1.365019e-17, 7.410201e-20, 1.966069e-17, 5.097807e-19, 8.157972e-17, 1.215772e+00, 7.151042e+06, 7.151042e+06, 3.624424e-10, 1.145128e-10, 4.358615e-13, 2.998485e-12, 2.685658e+01, 2.428517e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.396002e-01, 2.396002e-01, 0.000000e+00, 0.000000e+00, 1.800083e-07, 3.556985e-01, 7.204966e-02, 4.805922e-06, 3.916206e-07, 1.468565e-07, 9.543373e-17, 6.237429e-17, 1.947191e-17, 1.358753e-17, 7.504234e-20, 1.966633e-17, 5.164747e-19, 8.259470e-17, 1.225747e+00, 6.809370e+06, 6.809370e+06, 3.465079e-10, 1.081723e-10, 4.168827e-13, 2.869172e-12, 2.669834e+01, 2.571297e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.415708e-01, 2.415708e-01, 0.000000e+00, 0.000000e+00, 1.900053e-07, 3.556942e-01, 7.241098e-02, 5.043718e-06, 4.107966e-07, 1.538105e-07, 9.609336e-17, 6.308984e-17, 1.947512e-17, 1.352840e-17, 7.594345e-20, 1.967177e-17, 5.228410e-19, 8.355714e-17, 1.235324e+00, 6.501506e+06, 6.501506e+06, 3.320425e-10, 1.024977e-10, 3.996912e-13, 2.751718e-12, 2.654514e+01, 2.714098e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.434513e-01, 2.434513e-01, 0.000000e+00, 0.000000e+00, 2.000033e-07, 3.556900e-01, 7.276875e-02, 5.279405e-06, 4.298013e-07, 1.607046e-07, 9.672099e-17, 6.377028e-17, 1.947827e-17, 1.347244e-17, 7.680914e-20, 1.967704e-17, 5.289135e-19, 8.447217e-17, 1.244544e+00, 6.222599e+06, 6.222599e+06, 3.188461e-10, 9.738970e-11, 3.840393e-13, 2.644523e-12, 2.639659e+01, 2.856912e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.452503e-01, 2.452503e-01, 0.000000e+00, 0.000000e+00, 2.100020e-07, 3.556861e-01, 7.312308e-02, 5.513038e-06, 4.486399e-07, 1.675411e-07, 9.731956e-17, 6.441886e-17, 1.948136e-17, 1.341934e-17, 7.764266e-20, 1.968213e-17, 5.347211e-19, 8.534421e-17, 1.253439e+00, 5.968686e+06, 5.968686e+06, 3.067535e-10, 9.276747e-11, 3.697234e-13, 2.546266e-12, 2.625231e+01, 2.999737e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.469750e-01, 2.469750e-01, 0.000000e+00, 0.000000e+00, 2.200011e-07, 3.556823e-01, 7.347405e-02, 5.744670e-06, 4.673172e-07, 1.743223e-07, 9.789167e-17, 6.503844e-17, 1.948439e-17, 1.336884e-17, 7.844682e-20, 1.968707e-17, 5.402886e-19, 8.617710e-17, 1.262040e+00, 5.736499e+06, 5.736499e+06, 2.956277e-10, 8.856495e-11, 3.565746e-13, 2.455845e-12, 2.611200e+01, 3.142568e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.486320e-01, 2.486320e-01, 0.000000e+00, 0.000000e+00, 2.300006e-07, 3.556786e-01, 7.382178e-02, 5.974351e-06, 4.858380e-07, 1.810505e-07, 9.843956e-17, 6.563148e-17, 1.948737e-17, 1.332070e-17, 7.922408e-20, 1.969186e-17, 5.456375e-19, 8.697418e-17, 1.270370e+00, 5.523320e+06, 5.523320e+06, 2.853536e-10, 8.472750e-11, 3.444517e-13, 2.372331e-12, 2.597538e+01, 3.285402e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.502268e-01, 2.502268e-01, 0.000000e+00, 0.000000e+00, 2.400002e-07, 3.556751e-01, 7.416635e-02, 6.202130e-06, 5.042067e-07, 1.877276e-07, 9.896520e-17, 6.620017e-17, 1.949031e-17, 1.327472e-17, 7.997661e-20, 1.969653e-17, 5.507865e-19, 8.773839e-17, 1.278452e+00, 5.326866e+06, 5.326866e+06, 2.758338e-10, 8.120955e-11, 3.332356e-13, 2.294942e-12, 2.584219e+01, 3.428240e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.517645e-01, 2.517645e-01, 0.000000e+00, 0.000000e+00, 2.499999e-07, 3.556718e-01, 7.450786e-02, 6.428053e-06, 5.224273e-07, 1.943555e-07, 9.947033e-17, 6.674641e-17, 1.949319e-17, 1.323073e-17, 8.070630e-20, 1.970107e-17, 5.557519e-19, 8.847234e-17, 1.286305e+00, 5.145211e+06, 5.145211e+06, 2.669857e-10, 7.797278e-11, 3.228253e-13, 2.223008e-12, 2.571222e+01, 3.571080e-02, 1.370000e+00, 2.700000e+01,
