L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.750577e-01, 4.750577e-01, 0.000000e+00, 0.000000e+00, 2.600616e-05, 3.199693e-01, 2.405909e-01, 1.549635e-04, 9.449124e-06, 1.875974e-05, 6.256588e-17, 3.860568e-17, 2.009717e-17, 3.863030e-18, 1.929377e-19, 2.059825e-17, 1.257898e-18, 5.289924e-17, 1.386275e+00, 5.330565e+04, 5.330565e+04, 1.484482e-12, 7.727849e-13, 7.418925e-15, 4.836922e-14, 5.958723e+00, 3.714804e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.808282e-01, 4.808282e-01, 0.000000e+00, 0.000000e+00, 2.700636e-05, 3.197633e-01, 2.443650e-01, 1.572304e-04, 9.606933e-06, 1.905440e-05, 6.274492e-17, 3.872455e-17, 2.015371e-17, 3.866671e-18, 2.015420e-19, 2.065033e-17, 1.300317e-18, 5.303881e-17, 1.417330e+00, 5.248132e+04, 5.248132e+04, 1.433905e-12, 7.462578e-13, 7.462760e-15, 4.814853e-14, 5.821979e+00, 3.857676e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.865177e-01, 4.865177e-01, 0.000000e+00, 0.000000e+00, 2.800650e-05, 3.195602e-01, 2.480804e-01, 1.594000e-04, 9.758833e-06, 1.933558e-05, 6.292072e-17, 3.883947e-17, 2.021107e-17, 3.870186e-18, 2.103187e-19, 2.070306e-17, 1.343070e-18, 5.317054e-17, 1.448444e+00, 5.171814e+04, 5.171814e+04, 1.386802e-12, 7.216565e-13, 7.509638e-15, 4.795565e-14, 5.691536e+00, 4.000539e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.921317e-01, 4.921317e-01, 0.000000e+00, 0.000000e+00, 2.900657e-05, 3.193599e-01, 2.517403e-01, 1.614771e-04, 9.905111e-06, 1.960400e-05, 6.309357e-17, 3.895077e-17, 2.026924e-17, 3.873566e-18, 2.192677e-19, 2.075643e-17, 1.386152e-18, 5.329502e-17, 1.479625e+00, 5.101000e+04, 5.101000e+04, 1.342826e-12, 6.987808e-13, 7.559241e-15, 4.778752e-14, 5.566916e+00, 4.143393e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.976755e-01, 4.976755e-01, 0.000000e+00, 0.000000e+00, 3.000659e-05, 3.191622e-01, 2.553478e-01, 1.634666e-04, 1.004603e-05, 1.986035e-05, 6.326373e-17, 3.905874e-17, 2.032819e-17, 3.876804e-18, 2.283887e-19, 2.081044e-17, 1.429559e-18, 5.341278e-17, 1.510879e+00, 5.035157e+04, 5.035157e+04, 1.301672e-12, 6.774575e-13, 7.611286e-15, 4.764149e-14, 5.447690e+00, 4.286238e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.031535e-01, 5.031535e-01, 0.000000e+00, 0.000000e+00, 3.100655e-05, 3.189670e-01, 2.589057e-01, 1.653727e-04, 1.018184e-05, 2.010526e-05, 6.343145e-17, 3.916365e-17, 2.038791e-17, 3.879894e-18, 2.376814e-19, 2.086507e-17, 1.473283e-18, 5.352432e-17, 1.542211e+00, 4.973822e+04, 4.973822e+04, 1.263076e-12, 6.575355e-13, 7.665520e-15, 4.751520e-14, 5.333474e+00, 4.429076e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.085700e-01, 5.085700e-01, 0.000000e+00, 0.000000e+00, 3.200647e-05, 3.187739e-01, 2.624166e-01, 1.671994e-04, 1.031278e-05, 2.033932e-05, 6.359693e-17, 3.926572e-17, 2.044838e-17, 3.882832e-18, 2.471449e-19, 2.092031e-17, 1.517317e-18, 5.363005e-17, 1.573625e+00, 4.916584e+04, 4.916584e+04, 1.226806e-12, 6.388827e-13, 7.721716e-15, 4.740656e-14, 5.223926e+00, 4.571908e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.139290e-01, 5.139290e-01, 0.000000e+00, 0.000000e+00, 3.300635e-05, 3.185830e-01, 2.658829e-01, 1.689507e-04, 1.043905e-05, 2.056308e-05, 6.376036e-17, 3.936517e-17, 2.050958e-17, 3.885615e-18, 2.567785e-19, 2.097615e-17, 1.561653e-18, 5.373038e-17, 1.605127e+00, 4.863084e+04, 4.863084e+04, 1.192655e-12, 6.213829e-13, 7.779671e-15, 4.731371e-14, 5.118735e+00, 4.714733e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.192339e-01, 5.192339e-01, 0.000000e+00, 0.000000e+00, 3.400618e-05, 3.183941e-01, 2.693068e-01, 1.706301e-04, 1.056086e-05, 2.077705e-05, 6.392191e-17, 3.946218e-17, 2.057149e-17, 3.888238e-18, 2.665812e-19, 2.103258e-17, 1.606281e-18, 5.382566e-17, 1.636719e+00, 4.813003e+04, 4.813003e+04, 1.160441e-12, 6.049337e-13, 7.839197e-15, 4.723497e-14, 5.017621e+00, 4.857553e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.244880e-01, 5.244880e-01, 0.000000e+00, 0.000000e+00, 3.500599e-05, 3.182071e-01, 2.726903e-01, 1.722410e-04, 1.067840e-05, 2.098171e-05, 6.408171e-17, 3.955693e-17, 2.063409e-17, 3.890700e-18, 2.765518e-19, 2.108957e-17, 1.651193e-18, 5.391622e-17, 1.668406e+00, 4.766057e+04, 4.766057e+04, 1.130004e-12, 5.894444e-13, 7.900127e-15, 4.716886e-14, 4.920329e+00, 5.000369e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.296899e-01, 5.296899e-01, 0.000000e+00, 0.000000e+00, 3.600489e-05, 3.180219e-01, 2.760325e-01, 1.737852e-04, 1.079175e-05, 2.117733e-05, 6.423977e-17, 3.964948e-17, 2.069730e-17, 3.892996e-18, 2.866800e-19, 2.114708e-17, 1.696338e-18, 5.400229e-17, 1.700162e+00, 4.722030e+04, 4.722030e+04, 1.101225e-12, 5.748469e-13, 7.962252e-15, 4.711409e-14, 4.826711e+00, 5.143055e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.348476e-01, 5.348476e-01, 0.000000e+00, 0.000000e+00, 3.700392e-05, 3.178384e-01, 2.793386e-01, 1.752673e-04, 1.090119e-05, 2.136456e-05, 6.439637e-17, 3.974007e-17, 2.076117e-17, 3.895129e-18, 2.969746e-19, 2.120513e-17, 1.741751e-18, 5.408422e-17, 1.732024e+00, 4.680649e+04, 4.680649e+04, 1.073942e-12, 5.610532e-13, 8.025490e-15, 4.706936e-14, 4.736453e+00, 5.285760e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.399640e-01, 5.399640e-01, 0.000000e+00, 0.000000e+00, 3.800313e-05, 3.176564e-01, 2.826103e-01, 1.766902e-04, 1.100688e-05, 2.154378e-05, 6.455161e-17, 3.982884e-17, 2.082568e-17, 3.897097e-18, 3.074344e-19, 2.126371e-17, 1.787423e-18, 5.416227e-17, 1.763995e+00, 4.641710e+04, 4.641710e+04, 1.048041e-12, 5.479990e-13, 8.089713e-15, 4.703357e-14, 4.649360e+00, 5.428490e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.450412e-01, 5.450412e-01, 0.000000e+00, 0.000000e+00, 3.900248e-05, 3.174759e-01, 2.858491e-01, 1.780565e-04, 1.110897e-05, 2.171537e-05, 6.470557e-17, 3.991588e-17, 2.089080e-17, 3.898900e-18, 3.180574e-19, 2.132281e-17, 1.833340e-18, 5.423667e-17, 1.796078e+00, 4.605034e+04, 4.605034e+04, 1.023419e-12, 5.356273e-13, 8.154798e-15, 4.700573e-14, 4.565261e+00, 5.571241e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.500813e-01, 5.500813e-01, 0.000000e+00, 0.000000e+00, 4.000196e-05, 3.172967e-01, 2.890563e-01, 1.793686e-04, 1.120759e-05, 2.187965e-05, 6.485834e-17, 4.000130e-17, 2.095650e-17, 3.900538e-18, 3.288413e-19, 2.138240e-17, 1.879489e-18, 5.430762e-17, 1.828273e+00, 4.570458e+04, 4.570458e+04, 9.999834e-13, 5.238869e-13, 8.220630e-15, 4.698493e-14, 4.483996e+00, 5.714010e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.550861e-01, 5.550861e-01, 0.000000e+00, 0.000000e+00, 4.100154e-05, 3.171188e-01, 2.922331e-01, 1.806289e-04, 1.130287e-05, 2.203695e-05, 6.500998e-17, 4.008519e-17, 2.102278e-17, 3.902012e-18, 3.397840e-19, 2.144247e-17, 1.925856e-18, 5.437533e-17, 1.860582e+00, 4.537834e+04, 4.537834e+04, 9.776508e-13, 5.127315e-13, 8.287104e-15, 4.697034e-14, 4.405416e+00, 5.856792e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.600576e-01, 5.600576e-01, 0.000000e+00, 0.000000e+00, 4.200120e-05, 3.169422e-01, 2.953808e-01, 1.818394e-04, 1.139492e-05, 2.218757e-05, 6.516055e-17, 4.016763e-17, 2.108959e-17, 3.903323e-18, 3.508830e-19, 2.150300e-17, 1.972427e-18, 5.443996e-17, 1.893006e+00, 4.507028e+04, 4.507028e+04, 9.563448e-13, 5.021188e-13, 8.354119e-15, 4.696121e-14, 4.329387e+00, 5.999587e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.649974e-01, 5.649974e-01, 0.000000e+00, 0.000000e+00, 4.300093e-05, 3.167667e-01, 2.985006e-01, 1.830025e-04, 1.148387e-05, 2.233180e-05, 6.531009e-17, 4.024870e-17, 2.115692e-17, 3.904470e-18, 3.621359e-19, 2.156396e-17, 2.019188e-18, 5.450169e-17, 1.925547e+00, 4.477919e+04, 4.477919e+04, 9.359960e-13, 4.920109e-13, 8.421582e-15, 4.695685e-14, 4.255779e+00, 6.142392e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.699070e-01, 5.699070e-01, 0.000000e+00, 0.000000e+00, 4.400071e-05, 3.165923e-01, 3.015934e-01, 1.841199e-04, 1.156982e-05, 2.246992e-05, 6.545866e-17, 4.032846e-17, 2.122475e-17, 3.905457e-18, 3.735400e-19, 2.162534e-17, 2.066125e-18, 5.456067e-17, 1.958206e+00, 4.450395e+04, 4.450395e+04, 9.165410e-13, 4.823728e-13, 8.489407e-15, 4.695662e-14, 4.184476e+00, 6.285204e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.747881e-01, 5.747881e-01, 0.000000e+00, 0.000000e+00, 4.500054e-05, 3.164190e-01, 3.046602e-01, 1.851937e-04, 1.165288e-05, 2.260217e-05, 6.560629e-17, 4.040698e-17, 2.129303e-17, 3.906284e-18, 3.850927e-19, 2.168711e-17, 2.113222e-18, 5.461705e-17, 1.990983e+00, 4.424353e+04, 4.424353e+04, 8.979220e-13, 4.731729e-13, 8.557512e-15, 4.695993e-14, 4.115367e+00, 6.428023e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.796419e-01, 5.796419e-01, 0.000000e+00, 0.000000e+00, 4.600041e-05, 3.162466e-01, 3.077021e-01, 1.862257e-04, 1.173315e-05, 2.272882e-05, 6.575303e-17, 4.048431e-17, 2.136176e-17, 3.906954e-18, 3.967912e-19, 2.174926e-17, 2.160466e-18, 5.467096e-17, 2.023881e+00, 4.399701e+04, 4.399701e+04, 8.800859e-13, 4.643821e-13, 8.625819e-15, 4.696625e-14, 4.048349e+00, 6.570847e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.844699e-01, 5.844699e-01, 0.000000e+00, 0.000000e+00, 4.700030e-05, 3.160753e-01, 3.107200e-01, 1.872176e-04, 1.181072e-05, 2.285008e-05, 6.589888e-17, 4.056051e-17, 2.143091e-17, 3.907468e-18, 4.086327e-19, 2.181175e-17, 2.207843e-18, 5.472253e-17, 2.056900e+00, 4.376353e+04, 4.376353e+04, 8.629839e-13, 4.559739e-13, 8.694256e-15, 4.697508e-14, 3.983327e+00, 6.713675e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.892732e-01, 5.892732e-01, 0.000000e+00, 0.000000e+00, 4.800022e-05, 3.159048e-01, 3.137147e-01, 1.881710e-04, 1.188567e-05, 2.296617e-05, 6.604389e-17, 4.063562e-17, 2.150045e-17, 3.907829e-18, 4.206142e-19, 2.187458e-17, 2.255337e-18, 5.477188e-17, 2.090040e+00, 4.354230e+04, 4.354230e+04, 8.465714e-13, 4.479239e-13, 8.762756e-15, 4.698597e-14, 3.920210e+00, 6.856507e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.940532e-01, 5.940532e-01, 0.000000e+00, 0.000000e+00, 4.900016e-05, 3.157352e-01, 3.166871e-01, 1.890874e-04, 1.195810e-05, 2.307732e-05, 6.618807e-17, 4.070968e-17, 2.157035e-17, 3.908040e-18, 4.327329e-19, 2.193772e-17, 2.302934e-18, 5.481911e-17, 2.123304e+00, 4.333259e+04, 4.333259e+04, 8.308072e-13, 4.402098e-13, 8.831254e-15, 4.699850e-14, 3.858915e+00, 6.999341e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.988108e-01, 5.988108e-01, 0.000000e+00, 0.000000e+00, 5.000011e-05, 3.155664e-01, 3.196379e-01, 1.899685e-04, 1.202809e-05, 2.318371e-05, 6.633144e-17, 4.078275e-17, 2.164059e-17, 3.908102e-18, 4.449855e-19, 2.200115e-17, 2.350620e-18, 5.486434e-17, 2.156692e+00, 4.313374e+04, 4.313374e+04, 8.156531e-13, 4.328109e-13, 8.899690e-15, 4.701229e-14, 3.799361e+00, 7.142178e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.627887e-01, 3.627887e-01, 0.000000e+00, 0.000000e+00, 9.999998e-06, 3.239982e-01, 1.674148e-01, 9.833048e-05, 5.739467e-06, 1.128524e-05, 5.863482e-17, 3.550762e-17, 1.932185e-17, 3.805345e-18, 7.802954e-20, 1.985550e-17, 6.164222e-19, 4.847311e-17, 8.861133e-01, 8.861133e+04, 8.861133e+04, 3.550762e-12, 1.932186e-12, 7.802956e-15, 6.164224e-14, 9.833050e+00, 1.428432e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.383324e-01, 4.383324e-01, 0.000000e+00, 0.000000e+00, 2.000370e-05, 3.212827e-01, 2.164798e-01, 1.389802e-04, 8.358853e-06, 1.665944e-05, 6.140070e-17, 3.778533e-17, 1.977618e-17, 3.839195e-18, 1.449144e-19, 2.029979e-17, 1.010486e-18, 5.185357e-17, 1.200742e+00, 6.002601e+04, 6.002601e+04, 1.888917e-12, 9.886261e-13, 7.244378e-15, 5.051497e-14, 6.947725e+00, 2.857393e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 4.976755e-01, 4.976755e-01, 0.000000e+00, 0.000000e+00, 3.000659e-05, 3.191622e-01, 2.553478e-01, 1.634666e-04, 1.004603e-05, 1.986035e-05, 6.326373e-17, 3.905874e-17, 2.032819e-17, 3.876804e-18, 2.283887e-19, 2.081044e-17, 1.429559e-18, 5.341278e-17, 1.510879e+00, 5.035157e+04, 5.035157e+04, 1.301672e-12, 6.774575e-13, 7.611286e-15, 4.764149e-14, 5.447690e+00, 4.286238e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.500813e-01, 5.500813e-01, 0.000000e+00, 0.000000e+00, 4.000196e-05, 3.172967e-01, 2.890563e-01, 1.793686e-04, 1.120759e-05, 2.187965e-05, 6.485834e-17, 4.000130e-17, 2.095650e-17, 3.900538e-18, 3.288413e-19, 2.138240e-17, 1.879489e-18, 5.430762e-17, 1.828273e+00, 4.570458e+04, 4.570458e+04, 9.999834e-13, 5.238869e-13, 8.220630e-15, 4.698493e-14, 4.483996e+00, 5.714010e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.988108e-01, 5.988108e-01, 0.000000e+00, 0.000000e+00, 5.000011e-05, 3.155664e-01, 3.196379e-01, 1.899685e-04, 1.202809e-05, 2.318371e-05, 6.633144e-17, 4.078275e-17, 2.164059e-17, 3.908102e-18, 4.449855e-19, 2.200115e-17, 2.350620e-18, 5.486434e-17, 2.156692e+00, 4.313374e+04, 4.313374e+04, 8.156531e-13, 4.328109e-13, 8.899690e-15, 4.701229e-14, 3.799361e+00, 7.142178e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.453673e-01, 6.453673e-01, 0.000000e+00, 0.000000e+00, 5.999999e-05, 3.139160e-01, 3.481087e-01, 1.971132e-04, 1.260885e-05, 2.402345e-05, 6.772223e-17, 4.146460e-17, 2.235635e-17, 3.901280e-18, 5.741749e-19, 2.264659e-17, 2.829242e-18, 5.522512e-17, 2.497560e+00, 4.162600e+04, 4.162600e+04, 6.910768e-13, 3.726059e-13, 9.569583e-15, 4.715404e-14, 3.285220e+00, 8.570592e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.905698e-01, 6.905698e-01, 0.000000e+00, 0.000000e+00, 6.999998e-05, 3.123155e-01, 3.750645e-01, 2.019350e-04, 1.301152e-05, 2.454826e-05, 6.903422e-17, 4.207079e-17, 2.308008e-17, 3.883344e-18, 7.131458e-19, 2.329826e-17, 3.301968e-18, 5.546426e-17, 2.851525e+00, 4.073608e+04, 4.073608e+04, 6.010114e-13, 3.297155e-13, 1.018780e-14, 4.717098e-14, 2.884787e+00, 9.999024e+00, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.349144e-01, 7.349144e-01, 0.000000e+00, 0.000000e+00, 7.999999e-05, 3.107466e-01, 4.008907e-01, 2.051583e-04, 1.327573e-05, 2.485305e-05, 7.026091e-17, 4.261126e-17, 2.379179e-17, 3.857858e-18, 8.586547e-19, 2.393863e-17, 3.758094e-18, 5.562475e-17, 3.218921e+00, 4.023651e+04, 4.023651e+04, 5.326408e-13, 2.973974e-13, 1.073319e-14, 4.697619e-14, 2.564479e+00, 1.142746e+01, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.787183e-01, 7.787183e-01, 0.000000e+00, 0.000000e+00, 8.999998e-05, 3.091978e-01, 4.258502e-01, 2.072589e-04, 1.342794e-05, 2.500091e-05, 7.139582e-17, 4.309116e-17, 2.447662e-17, 3.828039e-18, 1.007874e-18, 2.455463e-17, 4.190367e-18, 5.573298e-17, 3.599869e+00, 3.999855e+04, 3.999855e+04, 4.787908e-13, 2.719625e-13, 1.119861e-14, 4.655964e-14, 2.302877e+00, 1.285589e+01, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.221940e-01, 8.221940e-01, 0.000000e+00, 0.000000e+00, 9.999997e-05, 3.076612e-01, 4.501307e-01, 2.085567e-04, 1.348637e-05, 2.503535e-05, 7.243596e-17, 4.351451e-17, 2.512497e-17, 3.796478e-18, 1.158578e-18, 2.513779e-17, 4.594795e-18, 5.580565e-17, 3.994352e+00, 3.994352e+04, 3.994352e+04, 4.351452e-13, 2.512497e-13, 1.158578e-14, 4.594796e-14, 2.085568e+00, 1.428432e+01, 1.370000e+00, 2.700000e+01
