isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
6.25000000e-09,1.51443598e-07,6.25000000e-09,6.24956365e-09,6.25000000e-09,1.32405968e-15,6.25000000e-09,-7.90084069e-16,6.25000000e-09,1.97844070e-18,6.25000000e-09,3.93838210e-16,6.25000000e-09,5.89505566e-16,6.25000000e-09,-4.55513003e-19,6.25000000e-09,1.60564413e-09,6.25000000e-09,6.41143680e-01,6.25000000e-09,4.06423448e-02,6.25000000e-09,4.43828973e-01,6.25000000e-09,4.43828971e-01,6.25000000e-09,6.22803014e+08,6.25000000e-09,1.14378226e+08,6.25000000e-09,1.82038601e+07,6.25000000e-09,2.42326674e+01,0.840,0.500,sky130
6.50000000e-09,1.57332223e-07,6.50000000e-09,6.49956098e-09,6.50000000e-09,1.32913399e-15,6.50000000e-09,-7.96971835e-16,6.50000000e-09,2.00047270e-18,6.50000000e-09,3.96917894e-16,6.50000000e-09,5.94119907e-16,6.50000000e-09,-4.64526573e-19,6.50000000e-09,1.66647478e-09,6.50000000e-09,6.41136843e-01,6.50000000e-09,4.06620782e-02,6.50000000e-09,4.45431461e-01,6.50000000e-09,4.45431459e-01,6.50000000e-09,6.00069086e+08,6.50000000e-09,1.18371980e+08,6.50000000e-09,1.88394858e+07,6.50000000e-09,2.42065923e+01,0.840,0.500,sky130
6.75000000e-09,1.63212697e-07,6.75000000e-09,6.74955873e-09,6.75000000e-09,1.33403977e-15,6.75000000e-09,-8.03625832e-16,6.75000000e-09,2.02175046e-18,6.75000000e-09,3.99890997e-16,6.75000000e-09,5.98574591e-16,6.75000000e-09,-4.73216297e-19,6.75000000e-09,1.72718027e-09,6.75000000e-09,6.41130258e-01,6.75000000e-09,4.06817880e-02,6.75000000e-09,4.46975116e-01,6.75000000e-09,4.46975114e-01,6.75000000e-09,5.78978361e+08,6.75000000e-09,1.22344701e+08,6.75000000e-09,1.94717639e+07,6.75000000e-09,2.41812397e+01,0.840,0.500,sky130
7.00000000e-09,1.69085259e-07,7.00000000e-09,6.99955632e-09,7.00000000e-09,1.33878820e-15,7.00000000e-09,-8.10061797e-16,7.00000000e-09,2.04232508e-18,7.00000000e-09,4.02764775e-16,7.00000000e-09,6.02880484e-16,7.00000000e-09,-4.81604800e-19,7.00000000e-09,1.78776485e-09,7.00000000e-09,6.41123906e-01,7.00000000e-09,4.07014744e-02,7.00000000e-09,4.48464175e-01,7.00000000e-09,4.48464173e-01,7.00000000e-09,5.59357681e+08,7.00000000e-09,1.26297243e+08,7.00000000e-09,2.01008305e+07,7.00000000e-09,2.41565681e+01,0.840,0.500,sky130
7.25000000e-09,1.74950158e-07,7.25000000e-09,7.24955431e-09,7.25000000e-09,1.34338939e-15,7.25000000e-09,-8.16293930e-16,7.25000000e-09,2.06224267e-18,7.25000000e-09,4.05545769e-16,7.25000000e-09,6.07047385e-16,7.25000000e-09,-4.89712428e-19,7.25000000e-09,1.84823276e-09,7.25000000e-09,6.41117770e-01,7.25000000e-09,4.07211378e-02,7.25000000e-09,4.49902437e-01,7.25000000e-09,4.49902435e-01,7.25000000e-09,5.41057394e+08,7.25000000e-09,1.30230415e+08,7.25000000e-09,2.07268143e+07,7.25000000e-09,2.41325397e+01,0.840,0.500,sky130
7.50000000e-09,1.80807606e-07,7.50000000e-09,7.49955227e-09,7.50000000e-09,1.34785244e-15,7.50000000e-09,-8.22335044e-16,7.50000000e-09,2.08154479e-18,7.50000000e-09,4.08239875e-16,7.50000000e-09,6.11084126e-16,7.50000000e-09,-4.97557484e-19,7.50000000e-09,1.90858770e-09,7.50000000e-09,6.41111836e-01,7.50000000e-09,4.07407782e-02,7.50000000e-09,4.51293311e-01,7.50000000e-09,4.51293308e-01,7.50000000e-09,5.23947628e+08,7.50000000e-09,1.34144956e+08,7.50000000e-09,2.13498328e+07,7.50000000e-09,2.41091201e+01,0.840,0.500,sky130
7.75000000e-09,1.86657836e-07,7.75000000e-09,7.74955101e-09,7.75000000e-09,1.35218569e-15,7.75000000e-09,-8.28196786e-16,7.75000000e-09,2.10026921e-18,7.75000000e-09,4.10852452e-16,7.75000000e-09,6.14998731e-16,7.75000000e-09,-5.05156557e-19,7.75000000e-09,1.96883344e-09,7.75000000e-09,6.41106092e-01,7.75000000e-09,4.07603960e-02,7.75000000e-09,4.52639878e-01,7.75000000e-09,4.52639876e-01,7.75000000e-09,5.07914982e+08,7.75000000e-09,1.38041571e+08,7.75000000e-09,2.19699983e+07,7.75000000e-09,2.40862775e+01,0.840,0.500,sky130
8.00000000e-09,1.92501022e-07,8.00000000e-09,7.99954950e-09,8.00000000e-09,1.35639665e-15,8.00000000e-09,-8.33889717e-16,8.00000000e-09,2.11845014e-18,8.00000000e-09,4.13388350e-16,8.00000000e-09,6.18798468e-16,8.00000000e-09,-5.12524646e-19,8.00000000e-09,2.02897304e-09,8.00000000e-09,6.41100524e-01,8.00000000e-09,4.07799912e-02,8.00000000e-09,4.53944919e-01,8.00000000e-09,4.53944916e-01,8.00000000e-09,4.92860172e+08,8.00000000e-09,1.41920892e+08,8.00000000e-09,2.25874114e+07,8.00000000e-09,2.40639828e+01,0.840,0.500,sky130
8.25000000e-09,1.98337363e-07,8.25000000e-09,8.24954812e-09,8.25000000e-09,1.36049224e-15,8.25000000e-09,-8.39423502e-16,8.25000000e-09,2.13611889e-18,8.25000000e-09,4.15852010e-16,8.25000000e-09,6.22489986e-16,8.25000000e-09,-5.19675445e-19,8.25000000e-09,2.08900972e-09,8.25000000e-09,6.41095123e-01,8.25000000e-09,4.07995642e-02,8.25000000e-09,4.55210965e-01,8.25000000e-09,4.55210962e-01,8.25000000e-09,4.78695715e+08,8.25000000e-09,1.45783531e+08,8.25000000e-09,2.32021696e+07,8.25000000e-09,2.40422093e+01,0.840,0.500,sky130
8.50000000e-09,2.04167000e-07,8.50000000e-09,8.49954523e-09,8.50000000e-09,1.36447875e-15,8.50000000e-09,-8.44806947e-16,8.50000000e-09,2.15330397e-18,8.50000000e-09,4.18247470e-16,8.50000000e-09,6.26079338e-16,8.50000000e-09,-5.26621396e-19,8.50000000e-09,2.14894601e-09,8.50000000e-09,6.41089879e-01,8.50000000e-09,4.08191149e-02,8.50000000e-09,4.56440313e-01,8.50000000e-09,4.56440310e-01,8.50000000e-09,4.65344404e+08,8.50000000e-09,1.49630033e+08,8.50000000e-09,2.38143594e+07,8.50000000e-09,2.40209323e+01,0.840,0.500,sky130
8.75000000e-09,2.09990180e-07,8.75000000e-09,8.74954397e-09,8.75000000e-09,1.36836204e-15,8.75000000e-09,-8.50048231e-16,8.75000000e-09,2.17003184e-18,8.75000000e-09,4.20578482e-16,8.75000000e-09,6.29572140e-16,8.75000000e-09,-5.33374022e-19,8.75000000e-09,2.20878543e-09,8.75000000e-09,6.41084782e-01,8.75000000e-09,4.08386437e-02,8.75000000e-09,4.57635083e-01,8.75000000e-09,4.57635080e-01,8.75000000e-09,4.52737503e+08,8.75000000e-09,1.53460980e+08,8.75000000e-09,2.44240736e+07,8.75000000e-09,2.40001285e+01,0.840,0.500,sky130
9.00000000e-09,2.15807024e-07,9.00000000e-09,8.99954261e-09,9.00000000e-09,1.37214743e-15,9.00000000e-09,-8.55154779e-16,9.00000000e-09,2.18632651e-18,9.00000000e-09,4.22848448e-16,9.00000000e-09,6.32973489e-16,9.00000000e-09,-5.39943766e-19,9.00000000e-09,2.26853016e-09,9.00000000e-09,6.41079824e-01,9.00000000e-09,4.08581507e-02,9.00000000e-09,4.58797195e-01,9.00000000e-09,4.58797192e-01,9.00000000e-09,4.40814065e+08,9.00000000e-09,1.57276849e+08,9.00000000e-09,2.50313879e+07,9.00000000e-09,2.39797769e+01,0.840,0.500,sky130
9.25000000e-09,2.21617689e-07,9.25000000e-09,9.24954123e-09,9.25000000e-09,1.37583986e-15,9.25000000e-09,-8.60133474e-16,9.25000000e-09,2.20221024e-18,9.25000000e-09,4.25060519e-16,9.25000000e-09,6.36288106e-16,9.25000000e-09,-5.46340287e-19,9.25000000e-09,2.32818268e-09,9.25000000e-09,6.41074998e-01,9.25000000e-09,4.08776361e-02,9.25000000e-09,4.59928419e-01,9.25000000e-09,4.59928416e-01,9.25000000e-09,4.29519561e+08,9.25000000e-09,1.61078114e+08,9.25000000e-09,2.56363781e+07,9.25000000e-09,2.39598574e+01,0.840,0.500,sky130
9.50000000e-09,2.27422344e-07,9.50000000e-09,9.49954063e-09,9.50000000e-09,1.37944389e-15,9.50000000e-09,-8.64990690e-16,9.50000000e-09,2.21770363e-18,9.50000000e-09,4.27217614e-16,9.50000000e-09,6.39520362e-16,9.50000000e-09,-5.52572508e-19,9.50000000e-09,2.38774550e-09,9.50000000e-09,6.41070297e-01,9.50000000e-09,4.08971000e-02,9.50000000e-09,4.61030390e-01,9.50000000e-09,4.61030386e-01,9.50000000e-09,4.18805103e+08,9.50000000e-09,1.64865237e+08,9.50000000e-09,2.62391174e+07,9.50000000e-09,2.39403518e+01,0.840,0.500,sky130
9.75000000e-09,2.33221098e-07,9.75000000e-09,9.74953941e-09,9.75000000e-09,1.38296375e-15,9.75000000e-09,-8.69732290e-16,9.75000000e-09,2.23282560e-18,9.75000000e-09,4.29322414e-16,9.75000000e-09,6.42674273e-16,9.75000000e-09,-5.58648622e-19,9.75000000e-09,2.44722049e-09,9.75000000e-09,6.41065715e-01,9.75000000e-09,4.09165426e-02,9.75000000e-09,4.62104603e-01,9.75000000e-09,4.62104599e-01,9.75000000e-09,4.08626850e+08,9.75000000e-09,1.68638619e+08,9.75000000e-09,2.68396699e+07,9.75000000e-09,2.39212426e+01,0.840,0.500,sky130
1.00000000e-08,2.39014047e-07,1.00000000e-08,9.99953588e-09,1.00000000e-08,1.38640334e-15,1.00000000e-08,-8.74363709e-16,1.00000000e-08,2.24759373e-18,1.00000000e-08,4.31377403e-16,1.00000000e-08,6.45753562e-16,1.00000000e-08,-5.64576212e-19,1.00000000e-08,2.50660935e-09,1.00000000e-08,6.41061244e-01,1.00000000e-08,4.09359637e-02,1.00000000e-08,4.63152441e-01,1.00000000e-08,4.63152438e-01,1.00000000e-08,3.98945293e+08,1.00000000e-08,1.72398638e+08,1.00000000e-08,2.74380954e+07,1.00000000e-08,2.39025140e+01,0.840,0.500,sky130
1.25000000e-08,2.96746148e-07,1.25000000e-08,1.25035385e-08,1.25000000e-08,1.41712763e-15,1.25000000e-08,-9.15647822e-16,1.25000000e-08,2.37913273e-18,1.25000000e-08,4.49656821e-16,1.25000000e-08,6.73144932e-16,1.25000000e-08,-6.17104024e-19,1.25000000e-08,3.09713131e-09,1.25000000e-08,6.41021633e-01,1.25000000e-08,4.11293473e-02,1.25000000e-08,4.72437722e-01,1.25000000e-08,4.72437718e-01,1.25000000e-08,3.22879432e+08,1.25000000e-08,2.09399733e+08,1.25000000e-08,3.33270025e+07,1.25000000e-08,2.37329735e+01,0.840,0.500,sky130
1.50000000e-08,3.54093548e-07,1.50000000e-08,1.50108776e-08,1.50000000e-08,1.44270907e-15,1.50000000e-08,-9.49909896e-16,1.50000000e-08,2.48816634e-18,1.50000000e-08,4.64775873e-16,1.50000000e-08,6.95801439e-16,1.50000000e-08,-6.60292787e-19,1.50000000e-08,3.68155800e-09,1.50000000e-08,6.40989021e-01,1.50000000e-08,4.13209859e-02,1.50000000e-08,4.80082227e-01,1.50000000e-08,4.80082222e-01,1.50000000e-08,2.71624133e+08,1.50000000e-08,2.45436558e+08,1.50000000e-08,3.90624415e+07,1.50000000e-08,2.35891303e+01,0.840,0.500,sky130
1.75000000e-08,4.10782030e-07,1.75000000e-08,1.75061866e-08,1.75000000e-08,1.46451818e-15,1.75000000e-08,-9.79045347e-16,1.75000000e-08,2.58079763e-18,1.75000000e-08,4.77597361e-16,1.75000000e-08,7.15015576e-16,1.75000000e-08,-6.96745678e-19,1.75000000e-08,4.25739970e-09,1.75000000e-08,6.40961424e-01,1.75000000e-08,4.15098082e-02,1.75000000e-08,4.86551302e-01,1.75000000e-08,4.86551296e-01,1.75000000e-08,2.34885158e+08,1.75000000e-08,2.80489539e+08,1.75000000e-08,4.46412966e+07,1.75000000e-08,2.34649635e+01,0.840,0.500,sky130
2.00000000e-08,4.67182476e-07,2.00000000e-08,2.00032649e-08,2.00000000e-08,1.48361823e-15,2.00000000e-08,-1.00450890e-15,2.00000000e-08,2.66169183e-18,2.00000000e-08,4.88777091e-16,2.00000000e-08,7.31769856e-16,2.00000000e-08,-7.28406494e-19,2.00000000e-08,4.82862934e-09,2.00000000e-08,6.40937374e-01,2.00000000e-08,4.16969473e-02,2.00000000e-08,4.92188804e-01,2.00000000e-08,4.92188797e-01,2.00000000e-08,2.07098108e+08,2.00000000e-08,3.14893999e+08,2.00000000e-08,5.01169365e+07,2.00000000e-08,2.33553112e+01,0.840,0.500,sky130
2.25000000e-08,5.23332996e-07,2.25000000e-08,2.25019662e-08,2.25000000e-08,1.50061037e-15,2.25000000e-08,-1.02712297e-15,2.25000000e-08,2.73348595e-18,2.25000000e-08,4.98685926e-16,2.25000000e-08,7.46619894e-16,2.25000000e-08,-7.56373999e-19,2.25000000e-08,5.39576909e-09,2.25000000e-08,6.40916048e-01,2.25000000e-08,4.18824556e-02,2.25000000e-08,4.97187642e-01,2.25000000e-08,4.97187634e-01,2.25000000e-08,1.85330392e+08,2.25000000e-08,3.48746754e+08,2.25000000e-08,5.55047697e+07,2.25000000e-08,2.32572120e+01,0.840,0.500,sky130
2.50000000e-08,5.79242084e-07,2.50000000e-08,2.50012113e-08,2.50000000e-08,1.51590843e-15,2.50000000e-08,-1.04745220e-15,2.50000000e-08,2.79798876e-18,2.50000000e-08,5.07577939e-16,2.50000000e-08,7.59946342e-16,2.50000000e-08,-7.81397759e-19,2.50000000e-08,5.95901018e-09,2.50000000e-08,6.40896890e-01,2.50000000e-08,4.20663105e-02,2.50000000e-08,5.01678586e-01,2.50000000e-08,5.01678577e-01,2.50000000e-08,1.67813105e+08,2.50000000e-08,3.82108886e+08,2.50000000e-08,6.08145181e+07,2.50000000e-08,2.31685608e+01,0.840,0.500,sky130
2.75000000e-08,6.34930120e-07,2.75000000e-08,2.75007282e-08,2.75000000e-08,1.52981755e-15,2.75000000e-08,-1.06591176e-15,2.75000000e-08,2.85652899e-18,2.75000000e-08,5.15639482e-16,2.75000000e-08,7.72028402e-16,2.75000000e-08,-8.04025018e-19,2.75000000e-08,6.51864423e-09,2.75000000e-08,6.40879493e-01,2.75000000e-08,4.22485454e-02,2.75000000e-08,5.05756680e-01,2.75000000e-08,5.05756671e-01,2.75000000e-08,1.53406132e+08,2.75000000e-08,4.15036499e+08,2.75000000e-08,6.60551104e+07,2.75000000e-08,2.30877566e+01,0.840,0.500,sky130
3.00000000e-08,6.90416328e-07,3.00000000e-08,3.00004083e-08,3.00000000e-08,1.54256724e-15,3.00000000e-08,-1.08281328e-15,3.00000000e-08,2.91010310e-18,3.00000000e-08,5.23010133e-16,3.00000000e-08,7.83075199e-16,3.00000000e-08,-8.24664180e-19,3.00000000e-08,7.07493727e-09,3.00000000e-08,6.40863555e-01,3.00000000e-08,4.24292020e-02,3.00000000e-08,5.09492590e-01,3.00000000e-08,5.09492579e-01,3.00000000e-08,1.41344009e+08,3.00000000e-08,4.47576164e+08,3.00000000e-08,7.12339589e+07,3.00000000e-08,2.30135643e+01,0.840,0.500,sky130
3.25000000e-08,7.45717211e-07,3.25000000e-08,3.25001875e-08,3.25000000e-08,1.55433426e-15,3.25000000e-08,-1.09839625e-15,3.25000000e-08,2.95947651e-18,3.25000000e-08,5.29796985e-16,3.25000000e-08,7.93247192e-16,3.25000000e-08,-8.43627634e-19,3.25000000e-08,7.62811808e-09,3.25000000e-08,6.40848848e-01,3.25000000e-08,4.26083216e-02,3.25000000e-08,5.12940205e-01,3.25000000e-08,5.12940193e-01,3.25000000e-08,1.31093933e+08,3.25000000e-08,4.79766309e+08,3.25000000e-08,7.63571796e+07,3.25000000e-08,2.29450126e+01,0.840,0.500,sky130
3.50000000e-08,8.00846979e-07,3.50000000e-08,3.50000297e-08,3.50000000e-08,1.56525767e-15,3.50000000e-08,-1.11284879e-15,3.50000000e-08,3.00525006e-18,3.50000000e-08,5.36084020e-16,3.50000000e-08,8.02670211e-16,3.50000000e-08,-8.61159681e-19,3.50000000e-08,8.17838510e-09,3.50000000e-08,6.40835190e-01,3.50000000e-08,4.27859448e-02,3.50000000e-08,5.16141566e-01,3.50000000e-08,5.16141554e-01,3.50000000e-08,1.22273528e+08,3.50000000e-08,5.11639070e+08,3.50000000e-08,8.14298871e+07,3.50000000e-08,2.28813228e+01,0.840,0.500,sky130
3.75000000e-08,8.55817888e-07,3.75000000e-08,3.74999156e-08,3.75000000e-08,1.57544888e-15,3.75000000e-08,-1.12632136e-15,3.75000000e-08,3.04790413e-18,3.75000000e-08,5.41938316e-16,3.75000000e-08,8.11444766e-16,3.75000000e-08,-8.77454975e-19,3.75000000e-08,8.72591161e-09,3.75000000e-08,6.40822441e-01,3.75000000e-08,4.29621107e-02,3.75000000e-08,5.19130106e-01,3.75000000e-08,5.19130093e-01,3.75000000e-08,1.14601207e+08,3.75000000e-08,5.43221618e+08,3.75000000e-08,8.64564056e+07,3.75000000e-08,2.28218617e+01,0.840,0.500,sky130
4.00000000e-08,9.10640411e-07,4.00000000e-08,3.99998300e-08,4.00000000e-08,1.58499850e-15,4.00000000e-08,-1.13893622e-15,4.00000000e-08,3.08782880e-18,4.00000000e-08,5.47414294e-16,4.00000000e-08,8.19652398e-16,4.00000000e-08,-8.92671093e-19,4.00000000e-08,9.27084867e-09,4.00000000e-08,6.40810485e-01,4.00000000e-08,4.31368564e-02,4.00000000e-08,5.21932848e-01,4.00000000e-08,5.21932834e-01,4.00000000e-08,1.07864990e+08,4.00000000e-08,5.74537080e+08,4.00000000e-08,9.14404162e+07,4.00000000e-08,2.27661070e+01,0.840,0.500,sky130
4.25000000e-08,9.65323607e-07,4.25000000e-08,4.24997633e-08,4.25000000e-08,1.59398128e-15,4.25000000e-08,-1.15079403e-15,4.25000000e-08,3.12534524e-18,4.25000000e-08,5.52556725e-16,4.25000000e-08,8.27360191e-16,4.25000000e-08,-9.06937406e-19,4.25000000e-08,9.81332962e-09,4.25000000e-08,6.40799226e-01,4.25000000e-08,4.33102174e-02,4.25000000e-08,5.24571948e-01,4.25000000e-08,5.24571933e-01,4.25000000e-08,1.01902212e+08,4.25000000e-08,6.05605359e+08,4.25000000e-08,9.63850865e+07,4.25000000e-08,2.27136232e+01,0.840,0.500,sky130
4.50000000e-08,1.01987540e-06,4.50000000e-08,4.49997114e-08,4.50000000e-08,1.60245960e-15,4.50000000e-08,-1.16197873e-15,4.50000000e-08,3.16072109e-18,4.50000000e-08,5.57402891e-16,4.50000000e-08,8.34624010e-16,4.50000000e-08,-9.20361448e-19,4.50000000e-08,1.03534735e-08,4.50000000e-08,6.40788588e-01,4.50000000e-08,4.34822279e-02,4.50000000e-08,5.27065808e-01,4.50000000e-08,5.27065792e-01,4.50000000e-08,9.65859425e+07,4.50000000e-08,6.36443753e+08,4.50000000e-08,1.01293169e+08,4.50000000e-08,2.26640431e+01,0.840,0.500,sky130
4.75000000e-08,1.07430264e-06,4.75000000e-08,4.74996699e-08,4.75000000e-08,1.61048605e-15,4.75000000e-08,-1.17256103e-15,4.75000000e-08,3.19418173e-18,4.75000000e-08,5.61984161e-16,4.75000000e-08,8.41490860e-16,4.75000000e-08,-9.33033542e-19,4.75000000e-08,1.08913863e-08,4.75000000e-08,6.40778503e-01,4.75000000e-08,4.36529203e-02,4.75000000e-08,5.29429871e-01,4.75000000e-08,5.29429855e-01,4.75000000e-08,9.18156762e+07,4.75000000e-08,6.67067340e+08,4.75000000e-08,1.06167064e+08,4.75000000e-08,2.26170549e+01,0.840,0.500,sky130
5.00000000e-08,1.12861139e-06,5.00000000e-08,4.99996381e-08,5.00000000e-08,1.61810541e-15,5.00000000e-08,-1.18260106e-15,5.00000000e-08,3.22591878e-18,5.00000000e-08,5.66327190e-16,5.00000000e-08,8.48000680e-16,5.00000000e-08,-9.45030312e-19,5.00000000e-08,1.14271638e-08,5.00000000e-08,6.40768915e-01,5.00000000e-08,4.38223257e-02,5.00000000e-08,5.31677234e-01,5.00000000e-08,5.31677217e-01,5.00000000e-08,8.75107788e+07,5.00000000e-08,6.97489414e+08,5.00000000e-08,1.11008888e+08,5.00000000e-08,2.25723913e+01,0.840,0.500,sky130
5.25000000e-08,1.18280687e-06,5.25000000e-08,5.24996110e-08,5.25000000e-08,1.62535610e-15,5.25000000e-08,-1.19215035e-15,5.25000000e-08,3.25609647e-18,5.25000000e-08,5.70454804e-16,5.25000000e-08,8.54187676e-16,5.25000000e-08,-9.56417283e-19,5.25000000e-08,1.19608914e-08,5.25000000e-08,6.40759778e-01,5.25000000e-08,4.39904736e-02,5.25000000e-08,5.33819092e-01,5.25000000e-08,5.33819074e-01,5.25000000e-08,8.36058089e+07,5.25000000e-08,7.27721675e+08,5.25000000e-08,1.15820502e+08,5.25000000e-08,2.25298215e+01,0.840,0.500,sky130
5.50000000e-08,1.23689377e-06,5.50000000e-08,5.49995896e-08,5.50000000e-08,1.63227137e-15,5.50000000e-08,-1.20125348e-15,5.50000000e-08,3.28485672e-18,5.50000000e-08,5.74386720e-16,5.50000000e-08,8.60081391e-16,5.50000000e-08,-9.67250971e-19,5.50000000e-08,1.24926480e-08,5.50000000e-08,6.40751050e-01,5.50000000e-08,4.41573926e-02,5.50000000e-08,5.35865097e-01,5.50000000e-08,5.35865078e-01,5.50000000e-08,8.00470806e+07,5.50000000e-08,7.57774591e+08,5.50000000e-08,1.20603572e+08,5.50000000e-08,2.24891454e+01,0.840,0.500,sky130
5.75000000e-08,1.29087618e-06,5.75000000e-08,5.74995706e-08,5.75000000e-08,1.63888014e-15,5.75000000e-08,-1.20994919e-15,5.75000000e-08,3.31232291e-18,5.75000000e-08,5.78140069e-16,5.75000000e-08,8.65707498e-16,5.75000000e-08,-9.77580418e-19,5.75000000e-08,1.30225045e-08,5.75000000e-08,6.40742695e-01,5.75000000e-08,4.43231099e-02,5.75000000e-08,5.37823628e-01,5.75000000e-08,5.37823609e-01,5.75000000e-08,7.67901443e+07,5.75000000e-08,7.87657464e+08,5.75000000e-08,1.25359579e+08,5.75000000e-08,2.24501881e+01,0.840,0.500,sky130
6.00000000e-08,1.34475779e-06,6.00000000e-08,5.99995552e-08,6.00000000e-08,1.64520777e-15,6.00000000e-08,-1.21827141e-15,6.00000000e-08,3.33860310e-18,6.00000000e-08,5.81729844e-16,6.00000000e-08,8.71088462e-16,6.00000000e-08,-9.87448488e-19,6.00000000e-08,1.35505268e-08,6.00000000e-08,6.40734682e-01,6.00000000e-08,4.44876517e-02,6.00000000e-08,5.39702008e-01,6.00000000e-08,5.39701987e-01,6.00000000e-08,7.37978687e+07,6.00000000e-08,8.17378698e+08,6.00000000e-08,1.30089860e+08,6.00000000e-08,2.24127959e+01,0.840,0.500,sky130
6.25000000e-08,1.39854183e-06,6.25000000e-08,6.24995413e-08,6.25000000e-08,1.65127660e-15,6.25000000e-08,-1.22625003e-15,6.25000000e-08,3.36379236e-18,6.25000000e-08,5.85169229e-16,6.25000000e-08,8.76244042e-16,6.25000000e-08,-9.96892837e-19,6.25000000e-08,1.40767749e-08,6.25000000e-08,6.40726983e-01,6.25000000e-08,4.46510432e-02,6.25000000e-08,5.41506669e-01,6.25000000e-08,5.41506647e-01,6.25000000e-08,7.10389992e+07,6.25000000e-08,8.46945829e+08,6.25000000e-08,1.34795615e+08,6.25000000e-08,2.23768335e+01,0.840,0.500,sky130
6.50000000e-08,1.45223123e-06,6.50000000e-08,6.49995291e-08,6.50000000e-08,1.65710641e-15,6.50000000e-08,-1.23391147e-15,6.50000000e-08,3.38797484e-18,6.50000000e-08,5.88469889e-16,6.50000000e-08,8.81191717e-16,6.50000000e-08,-1.00594674e-18,6.50000000e-08,1.46013044e-08,6.50000000e-08,6.40719575e-01,6.50000000e-08,4.48133086e-02,6.50000000e-08,5.43243298e-01,6.50000000e-08,5.43243276e-01,6.50000000e-08,6.84870319e+07,6.50000000e-08,8.76365708e+08,6.50000000e-08,1.39477934e+08,6.50000000e-08,2.23421808e+01,0.840,0.500,sky130
6.75000000e-08,1.50582863e-06,6.75000000e-08,6.74995199e-08,6.75000000e-08,1.66271480e-15,6.75000000e-08,-1.24127927e-15,6.75000000e-08,3.41122536e-18,6.75000000e-08,5.91642192e-16,6.75000000e-08,8.85947023e-16,6.75000000e-08,-1.01463973e-18,6.75000000e-08,1.51241672e-08,6.75000000e-08,6.40712435e-01,6.75000000e-08,4.49744712e-02,6.75000000e-08,5.44916947e-01,6.75000000e-08,5.44916924e-01,6.75000000e-08,6.61193429e+07,6.75000000e-08,9.05644570e+08,6.75000000e-08,1.44137810e+08,6.75000000e-08,2.23087310e+01,0.840,0.500,sky130
7.00000000e-08,1.55933632e-06,7.00000000e-08,6.99995104e-08,7.00000000e-08,1.66811752e-15,7.00000000e-08,-1.24837442e-15,7.00000000e-08,3.43361072e-18,7.00000000e-08,5.94695387e-16,7.00000000e-08,8.90523822e-16,7.00000000e-08,-1.02299814e-18,7.00000000e-08,1.56454107e-08,7.00000000e-08,6.40705545e-01,7.00000000e-08,4.51345535e-02,7.00000000e-08,5.46532119e-01,7.00000000e-08,5.46532094e-01,7.00000000e-08,6.39165070e+07,7.00000000e-08,9.34788051e+08,7.00000000e-08,1.48776139e+08,7.00000000e-08,2.22763889e+01,0.840,0.500,sky130
7.25000000e-08,1.61275646e-06,7.25000000e-08,7.24995033e-08,7.25000000e-08,1.67332867e-15,7.25000000e-08,-1.25521576e-15,7.25000000e-08,3.45519086e-18,7.25000000e-08,5.97637772e-16,7.25000000e-08,8.94934547e-16,7.25000000e-08,-1.03104557e-18,7.25000000e-08,1.61650799e-08,7.25000000e-08,6.40698887e-01,7.25000000e-08,4.52935773e-02,7.25000000e-08,5.48092851e-01,7.25000000e-08,5.48092826e-01,7.25000000e-08,6.18617421e+07,7.25000000e-08,9.63801367e+08,7.25000000e-08,1.53393752e+08,7.25000000e-08,2.22450691e+01,0.840,0.500,sky130
7.50000000e-08,1.66609092e-06,7.50000000e-08,7.49994959e-08,7.50000000e-08,1.67836099e-15,7.50000000e-08,-1.26182025e-15,7.50000000e-08,3.47601971e-18,7.50000000e-08,6.00476808e-16,7.50000000e-08,8.99190379e-16,7.50000000e-08,-1.03880321e-18,7.50000000e-08,1.66832160e-08,7.50000000e-08,6.40692446e-01,7.50000000e-08,4.54515632e-02,7.50000000e-08,5.49602774e-01,7.50000000e-08,5.49602748e-01,7.50000000e-08,5.99404813e+07,7.50000000e-08,9.92689252e+08,7.50000000e-08,1.57991401e+08,7.50000000e-08,2.22146949e+01,0.840,0.500,sky130
7.75000000e-08,1.71934146e-06,7.75000000e-08,7.74994904e-08,7.75000000e-08,1.68322598e-15,7.75000000e-08,-1.26820323e-15,7.75000000e-08,3.49614601e-18,7.75000000e-08,6.03219236e-16,7.75000000e-08,9.03301423e-16,7.75000000e-08,-1.04629021e-18,7.75000000e-08,1.71998587e-08,7.75000000e-08,6.40686207e-01,7.75000000e-08,4.56085316e-02,7.75000000e-08,5.51065166e-01,7.75000000e-08,5.51065140e-01,7.75000000e-08,5.81400124e+07,7.75000000e-08,1.02145611e+09,7.75000000e-08,1.62569789e+08,7.75000000e-08,2.21851970e+01,0.840,0.500,sky130
