 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 7.50000000e-08  1.38498250e-06  7.50000000e-08  7.50000070e-08  7.50000000e-08  3.97556873e-15  7.50000000e-08 -3.19831016e-15  7.50000000e-08 -4.25357531e-19  7.50000000e-08  1.51332111e-15  7.50000000e-08  2.26837201e-15  7.50000000e-08  4.65623190e-19  7.50000000e-08  1.70692374e-09  7.50000000e-08  9.79841104e-01  7.50000000e-08  6.29140142e-02  7.50000000e-08  9.35456680e-01  7.50000000e-08  9.35456658e-01  7.50000000e-08  5.85849255e+08  7.50000000e-08  3.48373425e+08  7.50000000e-08  5.54453527e+07  7.50000000e-08  1.84664316e+01 
 8.00000000e-08  1.47545567e-06  8.00000000e-08  7.99998110e-08  8.00000000e-08  4.00735977e-15  8.00000000e-08 -3.23897206e-15  8.00000000e-08 -4.30792910e-19  8.00000000e-08  1.53154143e-15  8.00000000e-08  2.29568863e-15  8.00000000e-08  4.71582202e-19  8.00000000e-08  1.80909430e-09  8.00000000e-08  9.79841105e-01  8.00000000e-08  6.39335111e-02  8.00000000e-08  9.38949266e-01  8.00000000e-08  9.38949243e-01  8.00000000e-08  5.52762783e+08  8.00000000e-08  3.68186476e+08  8.00000000e-08  5.85986977e+07  8.00000000e-08  1.84432395e+01 
 8.50000000e-08  1.56534283e-06  8.50000000e-08  8.49996625e-08  8.50000000e-08  4.03712995e-15  8.50000000e-08 -3.27702824e-15  8.50000000e-08 -4.35937584e-19  8.50000000e-08  1.54857744e-15  8.50000000e-08  2.32122976e-15  8.50000000e-08  4.77222555e-19  8.50000000e-08  1.91057731e-09  8.50000000e-08  9.79841105e-01  8.50000000e-08  6.49291742e-02  8.50000000e-08  9.42234611e-01  8.50000000e-08  9.42234586e-01  8.50000000e-08  5.23402009e+08  8.50000000e-08  3.87736548e+08  8.50000000e-08  6.17101883e+07  8.50000000e-08  1.84158711e+01 
 9.00000000e-08  1.65463166e-06  9.00000000e-08  8.99995494e-08  9.00000000e-08  4.06511348e-15  9.00000000e-08 -3.31278252e-15  9.00000000e-08 -4.40823556e-19  9.00000000e-08  1.56456819e-15  9.00000000e-08  2.34520387e-15  9.00000000e-08  4.82579329e-19  9.00000000e-08  2.01142040e-09  9.00000000e-08  9.79841106e-01  9.00000000e-08  6.59025941e-02  9.00000000e-08  9.45337076e-01  9.00000000e-08  9.45337050e-01  9.00000000e-08  4.97161111e+08  9.00000000e-08  4.07032097e+08  9.00000000e-08  6.47811702e+07  9.00000000e-08  1.83848883e+01 
 9.50000000e-08  1.74331353e-06  9.50000000e-08  9.49994611e-08  9.50000000e-08  4.09150669e-15  9.50000000e-08 -3.34648935e-15  9.50000000e-08 -4.45477795e-19  9.50000000e-08  1.57963005e-15  9.50000000e-08  2.36778541e-15  9.50000000e-08  4.87682083e-19  9.50000000e-08  2.11166586e-09  9.50000000e-08  9.79841106e-01  9.50000000e-08  6.68551922e-02  9.50000000e-08  9.48276992e-01  9.50000000e-08  9.48276965e-01  9.50000000e-08  4.73559771e+08  9.50000000e-08  4.26081066e+08  9.50000000e-08  6.78129078e+07  9.50000000e-08  1.83507729e+01 
 1.00000000e-07  1.83137919e-06  1.00000000e-07  9.99991832e-08  1.00000000e-07  4.11647472e-15  1.00000000e-07 -3.37836255e-15  1.00000000e-07 -4.49923064e-19  1.00000000e-07  1.59386073e-15  1.00000000e-07  2.38912084e-15  1.00000000e-07  4.92555769e-19  1.00000000e-07  2.21134734e-09  1.00000000e-07  9.79841106e-01  1.00000000e-07  6.77882065e-02  1.00000000e-07  9.51071387e-01  1.00000000e-07  9.51071358e-01  1.00000000e-07  4.52212993e+08  1.00000000e-07  4.44890183e+08  1.00000000e-07  7.08064717e+07  1.00000000e-07  1.83139415e+01 
 1.50000000e-07  2.68673984e-06  1.50000000e-07  1.50507587e-07  1.50000000e-07  4.31302679e-15  1.50000000e-07 -3.62885068e-15  1.50000000e-07 -4.86506200e-19  1.50000000e-07  1.70528954e-15  1.50000000e-07  2.55618324e-15  1.50000000e-07  5.32666080e-19  1.50000000e-07  3.19322031e-09  1.50000000e-07  9.79841110e-01  1.50000000e-07  7.63318788e-02  1.50000000e-07  9.73623529e-01  1.50000000e-07  9.73623486e-01  1.50000000e-07  3.13163485e+08  1.50000000e-07  6.22936041e+08  1.50000000e-07  9.91433502e+07  1.50000000e-07  1.78511921e+01 
 2.00000000e-07  3.48340900e-06  2.00000000e-07  2.01039098e-07  2.00000000e-07  4.44960209e-15  2.00000000e-07 -3.80251651e-15  2.00000000e-07 -5.13849860e-19  2.00000000e-07  1.78210183e-15  2.00000000e-07  2.67134826e-15  2.00000000e-07  5.62647771e-19  2.00000000e-07  4.14256873e-09  2.00000000e-07  9.79841113e-01  2.00000000e-07  8.37166216e-02  2.00000000e-07  9.90050354e-01  2.00000000e-07  9.90050296e-01  2.00000000e-07  2.41396115e+08  2.00000000e-07  7.82858541e+08  2.00000000e-07  1.24595807e+08  2.00000000e-07  1.73270226e+01 
 2.50000000e-07  4.21089148e-06  2.50000000e-07  2.50395068e-07  2.50000000e-07  4.55185180e-15  2.50000000e-07 -3.93236281e-15  2.50000000e-07 -5.35558922e-19  2.50000000e-07  1.83928093e-15  2.50000000e-07  2.75707856e-15  2.50000000e-07  5.86452284e-19  2.50000000e-07  5.04823302e-09  2.50000000e-07  9.79841116e-01  2.50000000e-07  9.01661861e-02  2.50000000e-07  1.00288962e+00  2.50000000e-07  1.00288955e+00  2.50000000e-07  1.98089113e+08  2.50000000e-07  9.25094152e+08  2.50000000e-07  1.47233307e+08  2.50000000e-07  1.68169905e+01 
 3.00000000e-07  4.89944012e-06  3.00000000e-07  3.00122238e-07  3.00000000e-07  4.63542591e-15  3.00000000e-07 -4.03840181e-15  3.00000000e-07 -5.54209769e-19  3.00000000e-07  1.88580658e-15  3.00000000e-07  2.82683680e-15  3.00000000e-07  6.06904122e-19  3.00000000e-07  5.94474883e-09  3.00000000e-07  9.79841120e-01  3.00000000e-07  9.61011222e-02  3.00000000e-07  1.01380561e+00  3.00000000e-07  1.01380553e+00  3.00000000e-07  1.68215686e+08  3.00000000e-07  1.05695576e+09  3.00000000e-07  1.68219734e+08  3.00000000e-07  1.63248153e+01 
